Sudan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.2_p%	0.102
Suisse	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.0_p%	0.01
Suède	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+0.6_p%	0.005999999999999943
Syrie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.2_p%	0.072
Sénégal	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-8.2_p%	0.08199999999999999
Tadjikistan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.0_p%	0.01
Taiwan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-2.2_p%	0.02200000000000003
Tanzanie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-15.8_p%	0.158
Tchad	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.5_p%	0.075
Thaïlande	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-4.2_p%	0.04200000000000003
Timor_Oriental	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+8.0_p%	0.08
Togo	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-7.0_p%	0.07
Trinité-et-Tobago	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-14.6_p%	0.14600000000000007
Tunisie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-14.5_p%	0.145
Turkménistan	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-10.2_p%	0.10200000000000004
Turquie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-23.0_p%	0.23
Ukraine	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.4_p%	0.06399999999999992
Uruguay	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+3.3_p%	0.032999999999999974
Venezuela	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-9.0_p%	0.09
Viêt_Nam	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-1.1_p%	0.011000000000000015
Yémen	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-9.7_p%	0.09700000000000002
Zambie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-5.2_p%	0.052000000000000025
Zimbabwe	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-11.0_p%	0.11
Égypte	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-6.1_p%	0.06100000000000001
Émirats_Arabes_Unis	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+1.8_p%	0.018000000000000113
Équateur	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-12.7_p%	0.12699999999999995
États-Unis	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	+3.7_p%	0.037000000000000026
Éthiopie	2023°	Détention_de_comptes_bancaires=_part_des_femmes_par_rapport_à_celle_des_hommes	-11.8_p%	0.11799999999999997
