STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,VARIABLE_CATEGORY,Variable category,SIGI_FRAMEWORK,SIGI Framework,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,POP_BASE,Population base,CALC_METHOD,Calculation method,SDG_SERIES,SDG indicator
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,RWA,Rwanda,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,WSM,Samoa,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,STP,Sao Tome and Principe,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SAU,Saudi Arabia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SEN,Senegal,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SYC,Seychelles,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SLE,Sierra Leone,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SGP,Singapore,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SLB,Solomon Islands,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SOM,Somalia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SSD,South Sudan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,LKA,Sri Lanka,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SDN,Sudan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SUR,Suriname,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SYR,Syrian Arab Republic,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TWN,Chinese Taipei,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TJK,Tajikistan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TLS,Timor-Leste,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TGO,Togo,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TTO,Trinidad and Tobago,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,TKM,Turkmenistan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,UKR,Ukraine,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ARE,United Arab Emirates,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,UZB,Uzbekistan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,VEN,Venezuela,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,VNM,Viet Nam,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,YEM,Yemen,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ZMB,Zambia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ZWE,Zimbabwe,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CZE,Czechia,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ISL,Iceland,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ISR,Israel,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,SVK,Slovak Republic,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,AFG,Afghanistan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,AGO,Angola,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ATG,Antigua and Barbuda,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BHS,Bahamas,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BHR,Bahrain,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BGD,Bangladesh,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRB,Barbados,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BLZ,Belize,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BIH,Bosnia and Herzegovina,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BWA,Botswana,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
