STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,5.444,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,4.837,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,5.612,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,5.401,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,4.753,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,4.553,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,4.008,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,3.919,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,4.622,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,4.417,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,3.987,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,3.265,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,HRV,Croatia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,3.148,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,6.746,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,7.725,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,8.016,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,9.525,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,11.189,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,11.193,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,12.168,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,10.052,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,8.724,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,7.812,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,8.181,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,10.231,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,9.126,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,7.188,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,6.601,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,CYP,Cyprus,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,6.796,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,5.868,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,6.64,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,6.953,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,7.878,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,8.49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,7.99,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,7.22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,7.549,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,7.965,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,7.577,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,6.019,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,7.106,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,6.642,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,7.042,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,6.372,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MLT,Malta,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,5.72,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,4.958,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2011,,5.783,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2012,,5.89,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,4.388,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,6.46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,4.284,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2016,,4.601,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,4.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2018,,3.538,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2019,,4.273,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,3.673,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2021,,3.364,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2022,,3.554,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2023,,2.828,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2024,,2.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,MKD,North Macedonia,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2025,,3.371,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,19.291,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2014,,19.325,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2015,,18.517,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2017,,19.418,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,PER,Peru,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2020,,20.135,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2010,,10.808,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_NATIONAL_INC(1.0),Incidence of full-time and part-time employment based on national definitions,I,ROU,Romania,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,NAT_DEF,National definition,A,Annual,2013,,9.591,,A,Normal value,0,Units,1,One
