Lettonie	2014°	Part_des_employé·es_à_temp_partiel	+4_p%	0.04453
Lituanie	2014°	Part_des_employé·es_à_temp_partiel	+4_p%	0.04112999999999999
Luxembourg	2014°	Part_des_employé·es_à_temp_partiel	+30_p%	0.30083000000000004
Macédoine_du_Nord	2014°	Part_des_employé·es_à_temp_partiel	-1_p%	0.01492
Malte	2014°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20020000000000004
Mexique	2014°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17437999999999998
Norvège	2014°	Part_des_employé·es_à_temp_partiel	+25_p%	0.25049000000000005
Nouvelle-Zélande	2014°	Part_des_employé·es_à_temp_partiel	+21_p%	0.21453
OCDE_-_Total	2014°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19965
Pays-Bas	2014°	Part_des_employé·es_à_temp_partiel	+47_p%	0.4682299999999999
Pologne	2014°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05948
Portugal	2014°	Part_des_employé·es_à_temp_partiel	+5_p%	0.05409
Pérou	2014°	Part_des_employé·es_à_temp_partiel	+16_p%	0.15688
Roumanie	2014°	Part_des_employé·es_à_temp_partiel	+2_p%	0.02001999999999999
Royaume-Uni	2014°	Part_des_employé·es_à_temp_partiel	+29_p%	0.29469999999999996
Russie	2014°	Part_des_employé·es_à_temp_partiel	+5_p%	0.05126
Seychelles	2014°	Part_des_employé·es_à_temp_partiel	+7_p%	0.07167
Slovaquie	2014°	Part_des_employé·es_à_temp_partiel	+3_p%	0.030449999999999998
Slovénie	2014°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06794
Suisse	2014°	Part_des_employé·es_à_temp_partiel	+43_p%	0.43384
Suède	2014°	Part_des_employé·es_à_temp_partiel	+18_p%	0.18476000000000004
Turquie	2014°	Part_des_employé·es_à_temp_partiel	+14_p%	0.14224
États-Unis	2014°	Part_des_employé·es_à_temp_partiel	+13_p%	0.13137999999999997
Afrique_du_Sud	2015°	Part_des_employé·es_à_temp_partiel	+9_p%	0.08883000000000002
Allemagne	2015°	Part_des_employé·es_à_temp_partiel	+36_p%	0.36390999999999996
Australie	2015°	Part_des_employé·es_à_temp_partiel	+29_p%	0.28698
Autriche	2015°	Part_des_employé·es_à_temp_partiel	+36_p%	0.36225999999999997
Belgique	2015°	Part_des_employé·es_à_temp_partiel	+32_p%	0.31618999999999997
Bulgarie	2015°	Part_des_employé·es_à_temp_partiel	+1_p%	0.008979999999999998
Canada	2015°	Part_des_employé·es_à_temp_partiel	+14_p%	0.13906
Chili	2015°	Part_des_employé·es_à_temp_partiel	+15_p%	0.14807000000000003
Chypre	2015°	Part_des_employé·es_à_temp_partiel	+5_p%	0.052520000000000004
Colombie	2015°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17699
Costa_Rica	2015°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19154999999999997
Croatie	2015°	Part_des_employé·es_à_temp_partiel	+3_p%	0.026980000000000004
Danemark	2015°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19308
Espagne	2015°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17241
Estonie	2015°	Part_des_employé·es_à_temp_partiel	+9_p%	0.08923
Finlande	2015°	Part_des_employé·es_à_temp_partiel	+8_p%	0.08299
France	2015°	Part_des_employé·es_à_temp_partiel	+22_p%	0.22433
Grèce	2015°	Part_des_employé·es_à_temp_partiel	+6_p%	0.06352000000000001
Hongrie	2015°	Part_des_employé·es_à_temp_partiel	+4_p%	0.036980000000000006
Indonésie	2015°	Part_des_employé·es_à_temp_partiel	+15_p%	0.15320999999999999
Irlande	2015°	Part_des_employé·es_à_temp_partiel	+21_p%	0.21315000000000006
Islande	2015°	Part_des_employé·es_à_temp_partiel	+20_p%	0.20268
Israël	2015°	Part_des_employé·es_à_temp_partiel	+19_p%	0.18966000000000002
Italie	2015°	Part_des_employé·es_à_temp_partiel	+24_p%	0.23957
Japon	2015°	Part_des_employé·es_à_temp_partiel	+25_p%	0.24863999999999997
Lettonie	2015°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05842
Lituanie	2015°	Part_des_employé·es_à_temp_partiel	+4_p%	0.04468
Luxembourg	2015°	Part_des_employé·es_à_temp_partiel	+28_p%	0.28071999999999997
Macédoine_du_Nord	2015°	Part_des_employé·es_à_temp_partiel	+0_p%	0.0036399999999999987
Malte	2015°	Part_des_employé·es_à_temp_partiel	+19_p%	0.18966999999999998
Mexique	2015°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17346
Norvège	2015°	Part_des_employé·es_à_temp_partiel	+24_p%	0.23604000000000003
Nouvelle-Zélande	2015°	Part_des_employé·es_à_temp_partiel	+22_p%	0.21963999999999997
OCDE_-_Total	2015°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19687000000000002
Pays-Bas	2015°	Part_des_employé·es_à_temp_partiel	+47_p%	0.47113999999999995
Pologne	2015°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05677000000000001
Portugal	2015°	Part_des_employé·es_à_temp_partiel	+6_p%	0.055580000000000004
Pérou	2015°	Part_des_employé·es_à_temp_partiel	+15_p%	0.14761
Roumanie	2015°	Part_des_employé·es_à_temp_partiel	+1_p%	0.011940000000000008
Royaume-Uni	2015°	Part_des_employé·es_à_temp_partiel	+29_p%	0.29113
Russie	2015°	Part_des_employé·es_à_temp_partiel	+5_p%	0.05223
Seychelles	2015°	Part_des_employé·es_à_temp_partiel	+7_p%	0.0724
Slovaquie	2015°	Part_des_employé·es_à_temp_partiel	+4_p%	0.040299999999999996
Slovénie	2015°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06615
Suisse	2015°	Part_des_employé·es_à_temp_partiel	+42_p%	0.42485999999999996
Suède	2015°	Part_des_employé·es_à_temp_partiel	+18_p%	0.17732999999999996
Turquie	2015°	Part_des_employé·es_à_temp_partiel	+13_p%	0.13058999999999998
États-Unis	2015°	Part_des_employé·es_à_temp_partiel	+13_p%	0.12836999999999998
Afrique_du_Sud	2016°	Part_des_employé·es_à_temp_partiel	+9_p%	0.09012
Allemagne	2016°	Part_des_employé·es_à_temp_partiel	+36_p%	0.36097999999999997
Argentine	2016°	Part_des_employé·es_à_temp_partiel	+24_p%	0.23696
Australie	2016°	Part_des_employé·es_à_temp_partiel	+28_p%	0.27934
Autriche	2016°	Part_des_employé·es_à_temp_partiel	+36_p%	0.35871000000000003
Belgique	2016°	Part_des_employé·es_à_temp_partiel	+32_p%	0.32159
Bulgarie	2016°	Part_des_employé·es_à_temp_partiel	+1_p%	0.008100000000000003
Canada	2016°	Part_des_employé·es_à_temp_partiel	+14_p%	0.13566
Chili	2016°	Part_des_employé·es_à_temp_partiel	+15_p%	0.14764999999999998
Chypre	2016°	Part_des_employé·es_à_temp_partiel	+4_p%	0.04310000000000002
Colombie	2016°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17370000000000002
Costa_Rica	2016°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17407000000000003
Croatie	2016°	Part_des_employé·es_à_temp_partiel	+3_p%	0.02604000000000001
Danemark	2016°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20836
Espagne	2016°	Part_des_employé·es_à_temp_partiel	+16_p%	0.16383
Estonie	2016°	Part_des_employé·es_à_temp_partiel	+7_p%	0.07435
Finlande	2016°	Part_des_employé·es_à_temp_partiel	+10_p%	0.09625000000000002
France	2016°	Part_des_employé·es_à_temp_partiel	+22_p%	0.22012
Grèce	2016°	Part_des_employé·es_à_temp_partiel	+7_p%	0.06801
Hongrie	2016°	Part_des_employé·es_à_temp_partiel	+4_p%	0.03757
Indonésie	2016°	Part_des_employé·es_à_temp_partiel	+15_p%	0.15107000000000004
Irlande	2016°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20512
Islande	2016°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20995999999999998
Israël	2016°	Part_des_employé·es_à_temp_partiel	+19_p%	0.18844999999999998
Italie	2016°	Part_des_employé·es_à_temp_partiel	+24_p%	0.24060999999999996
Japon	2016°	Part_des_employé·es_à_temp_partiel	+25_p%	0.25228
Lettonie	2016°	Part_des_employé·es_à_temp_partiel	+5_p%	0.0507
Lituanie	2016°	Part_des_employé·es_à_temp_partiel	+4_p%	0.03987
Luxembourg	2016°	Part_des_employé·es_à_temp_partiel	+28_p%	0.28225
Macédoine_du_Nord	2016°	Part_des_employé·es_à_temp_partiel	+1_p%	0.01072
Malte	2016°	Part_des_employé·es_à_temp_partiel	+19_p%	0.19018000000000002
Mexique	2016°	Part_des_employé·es_à_temp_partiel	+17_p%	0.17356000000000002
Norvège	2016°	Part_des_employé·es_à_temp_partiel	+23_p%	0.23212999999999998
Nouvelle-Zélande	2016°	Part_des_employé·es_à_temp_partiel	+21_p%	0.20798000000000003
OCDE_-_Total	2016°	Part_des_employé·es_à_temp_partiel	+20_p%	0.19508000000000003
Pays-Bas	2016°	Part_des_employé·es_à_temp_partiel	+47_p%	0.46837999999999996
Pologne	2016°	Part_des_employé·es_à_temp_partiel	+6_p%	0.05976000000000001
Portugal	2016°	Part_des_employé·es_à_temp_partiel	+5_p%	0.05314000000000001
Pérou	2016°	Part_des_employé·es_à_temp_partiel	+16_p%	0.15812
Roumanie	2016°	Part_des_employé·es_à_temp_partiel	+1_p%	0.011020000000000004
